source,url_annonce,type_bien,prix,date_insertion,gouvernorat,delegation,localite,code_postal,superficie,titre_foncier,vue_mer,etat,standing,nb_chambres,nb_salles_bain,dressing,balcon,parking,piscine,chauffage_central,terrasse,jardin,niveau,climatisation
menzili,https://www.menzili.tn/annonce/v559-villa-dorra-3-la-belle-villa-nabeul-hammametsud-148196,Maison/Villa,1250000,2025-10-25,Nabeul,Hammamet Sud,HAMMAMET,8050,650,Non,Non,Neuf,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v563-villa-versace-la-belle-villa-hammamet-nabeul-hammametsud-148195,Maison/Villa,990000,2025-10-25,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Oui,Neuf,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v564-villa-la-citronnelle-la-belle-villa-nabeul-hammametsud-148193,Maison/Villa,775000,2025-10-25,Nabeul,Hammamet Sud,HAMMAMET,8050,300,Non,Non,Non précisé,Haut standing,4,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/villa-a-vendre-a-douar-hicher-manouba-manouba-douarhicher-148190,Maison/Villa,,2025-10-25,Manouba,Douar Hicher,13 Rue Ali Riahi Douar Hicher Manouba,2010,130,Non,Non,Non précisé,Non précisé,4,1,Non,Non,Oui,Non,Non,Oui,Oui,,Non
menzili,https://www.menzili.tn/annonce/v562-villa-sierre-bella-sierre-nabeul-hammamet-148185,Maison/Villa,1020000,2025-10-24,Nabeul,Hammamet,HAMMAMET,8050,450,Non,Oui,Non précisé,Haut standing,7,5,Oui,Non,Oui,Oui,Oui,Oui,Non,3,Oui
menzili,https://www.menzili.tn/annonce/v565-villa-madera-bella-madera-nabeul-hammamet-148184,Maison/Villa,695000,2025-10-24,Nabeul,Hammamet,HAMMAMET,8050,170,Non,Non,Neuf,Haut standing,3,2,Oui,Non,Oui,Oui,Oui,Oui,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v566-maison-d-hote-celina-bella-celina-nabeul-hammametsud-148183,Maison/Villa,6000000,2025-10-24,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v169-villa-guess-bella-bella-nabeul-hammametsud-148182,Maison/Villa,1350000,2025-10-24,Nabeul,Hammamet Sud,HAMMAMET,8050,732,Non,Non,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v404-villa-ricci-bella-ricci-nabeul-benikhiar-148181,Maison/Villa,3900000,2025-10-24,Nabeul,Béni Khiar,NABEUL,8000,500,Non,Oui,Non précisé,Luxe,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,2,Oui
menzili,https://www.menzili.tn/annonce/a-loueretage-de-villa-s3-a-afh-mrezga-cite-el-wafa-nabeul-nabeul-148176,Maison/Villa,,2025-10-24,Nabeul,Nabeul,Nabeul,8000,130,Non,Non,Non précisé,Haut standing,3,1,Oui,Oui,Oui,Non,Oui,Non,Non,,Non
menzili,https://www.menzili.tn/annonce/a-vendre-villa-s3-pied-dans-l-eau-situee-a-kelibia-nabeul-nabeul-kelibia-148174,Maison/Villa,650000,2025-10-24,Nabeul,Kélibia,Kélibia,8000,200,Non,Oui,Non précisé,Haut standing,3,1,Oui,Non,Oui,Oui,Non,Non,Oui,,Non
menzili,https://www.menzili.tn/annonce/2-duplex-jumeles-a-hammamet-sud-a-vendre-51355351-nabeul-hammametsud-148172,Maison/Villa,500000,2025-10-24,Nabeul,Hammamet Sud,Hammamet Sud,8050,270,Non,Non,Non précisé,Moyen standing,6,4,Non,Non,Oui,Non,Oui,Oui,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v253-villa-hedi-bella-bella-nabeul-hammametsud-148166,Maison/Villa,2000000,2025-10-24,Nabeul,Hammamet Sud,HAMMAMET,8050,480,Non,Non,Non précisé,Luxe,5,5,Oui,Oui,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v101-villa-miel-hammamet-villa-nabeul-hammametnord-148165,Maison/Villa,1150000,2025-10-24,Nabeul,Hammamet Nord,HAMMAMET,8050,350,Non,Non,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,2,Oui
menzili,https://www.menzili.tn/annonce/v268-villa-panorama-bella-bella-nabeul-hammametsud-148164,Maison/Villa,1500000,2025-10-24,Nabeul,Hammamet Sud,HAMMAMET,8050,420,Non,Non,Non précisé,Haut standing,4,4,Oui,Oui,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v380-villa-karam-belle-villa-nabeul-hammamet-148163,Maison/Villa,2200000,2025-10-24,Nabeul,Hammamet,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v339-villa-aicha-bella-bella-nabeul-hammametsud-148160,Maison/Villa,3900000,2025-10-24,Nabeul,Hammamet Sud,HAMMAMET,8050,700,Non,Non,Non précisé,Haut standing,5,6,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v387-villa-elena-bella-villa-nabeul-hammametsud-148159,Maison/Villa,1300000,2025-10-24,Nabeul,Hammamet Sud,HAMMAMET,8050,320,Non,Non,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v390-villa-pepsi-bella-bella-nabeul-hammametsud-148158,Maison/Villa,1600000,2025-10-24,Nabeul,Hammamet Sud,HAMMAMET,8050,480,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v391-villa-kare-bella-kare-nabeul-hammametnord-148157,Maison/Villa,760000,2025-10-24,Nabeul,Hammamet Nord,HAMMAMET,8050,240,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v412-villa-majorelle-bella-bella-nabeul-hammametsud-148156,Maison/Villa,1030000,2025-10-24,Nabeul,Hammamet Sud,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v421-villa-tia-la-belle-villa-nabeul-hammametsud-148155,Maison/Villa,720000,2025-10-24,Nabeul,Hammamet Sud,HAMMAMET,8050,400,Non,Non,Neuf,Non précisé,5,3,Oui,Non,Oui,Oui,Non,Oui,Oui,1,Non
menzili,https://www.menzili.tn/annonce/v434-villa-zina-la-villa-yasmine-hammamet-nabeul-hammametsud-148153,Maison/Villa,1100000,2025-10-24,Nabeul,Hammamet Sud,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v482-villa-royale-la-villa-mahrsi-nabeul-nabeul-148152,Maison/Villa,2000000,2025-10-24,Nabeul,Nabeul,NABEUL,8000,870,Non,Oui,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,3,Oui
menzili,https://www.menzili.tn/annonce/v521-villa-coco-la-belle-villa-nabeul-hammametnord-148151,Maison/Villa,1300000,2025-10-24,Nabeul,Hammamet Nord,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,5,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v535-villa-suisse-1-belle-villa-suisse-nabeul-hammametnord-148150,Maison/Villa,780000,2025-10-24,Nabeul,Hammamet Nord,HAMMAMET,8050,240,Non,Oui,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/duplex-avec-vue-de-mer-a-hammamet-nord-a-vendre-51355351-nabeul-hammametnord-148149,Maison/Villa,450000,2025-10-24,Nabeul,Hammamet Nord,Hammamet Nord,8050,135,Oui,Oui,Non précisé,Haut standing,3,2,Oui,Non,Oui,Non,Oui,Oui,Non,,Oui
menzili,https://www.menzili.tn/annonce/maison-a-bhira-bizerte-bizerte-bizertenord-130654,Maison/Villa,,2024-04-20,Bizerte,Bizerte Nord,Bizerte Nord,7000,200,Non,Non,Non précisé,Non précisé,4,2,Non,Non,Oui,Non,Oui,Oui,Oui,,Non
menzili,https://www.menzili.tn/annonce/a-vendre-maison-independante-a-dimess-proche-de-la-mer-monastir-bekalta-148142,Maison/Villa,140000,2025-10-23,Monastir,Bekalta,Bekalta,5014,225,Non,Non,Non précisé,Non précisé,2,1,Non,Non,Oui,Non,Non,Non,Non,,Non
menzili,https://www.menzili.tn/annonce/superbe-villa-a-vendre-a-tezdaine-proche-de-toute-commodite-et-la-plage-medenine-djerbamidoun-148141,Maison/Villa,399000,2025-10-23,Médenine,Djerba - Midoun,Djerba - Midoun,4180,135,Oui,Non,Non précisé,Moyen standing,2,,Non,Oui,Oui,Non,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/maison-s-2-a-vendre-a-180-md-a-hammamet-sud-51355351-nabeul-hammametsud-148140,Maison/Villa,180000,2025-10-23,Nabeul,Hammamet Sud,Hammamet Sud,8050,100,Non,Non,Non précisé,Non précisé,2,1,Non,Non,Oui,Non,Non,Non,Oui,,Non
menzili,https://www.menzili.tn/annonce/v524-villa-phenicia-la-villa-nord-nabeul-hammametnord-148139,Maison/Villa,1200000,2025-10-23,Nabeul,Hammamet Nord,HAMMAMET,8050,700,Oui,Non,Non précisé,Haut standing,7,4,Non,Non,Oui,Oui,Oui,Non,Oui,3,Oui
menzili,https://www.menzili.tn/annonce/v536-villa-suisse-2-villa-suisse-nord-nabeul-hammametnord-148138,Maison/Villa,750000,2025-10-23,Nabeul,Hammamet Nord,HAMMAMET,8050,210,Non,Non,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v547-villa-folla-2-folla-villa-nabeul-hammamet-148137,Maison/Villa,1500000,2025-10-23,Nabeul,Hammamet,HAMMAMET,8050,300,Oui,Non,Neuf,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v545-villa-paradise-paradise-villa-nabeul-hammametsud-148134,Maison/Villa,750000,2025-10-23,Nabeul,Hammamet Sud,HAMMAMET,8050,380,Non,Non,Neuf,Haut standing,3,2,Oui,Non,Oui,Oui,Oui,Non,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v554-villa-la-fontaine-la-fontaine-nabeul-hammametsud-148133,Maison/Villa,1250000,2025-10-23,Nabeul,Hammamet Sud,HAMMAMET,8050,380,Non,Oui,Neuf,Haut standing,5,6,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v558-villa-ruby-villa-rouby-nabeul-hammamet-148132,Maison/Villa,4000000,2025-10-23,Nabeul,Hammamet,HAMMAMET,8050,1200,Non,Non,Non précisé,Haut standing,7,6,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v559-villa-dorra-3-la-villa-hammamet-nabeul-hammametsud-148130,Maison/Villa,1250000,2025-10-23,Nabeul,Hammamet Sud,HAMMAMET,8050,650,Non,Non,Neuf,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/A-vendre-une-belle-maison-independante-a-elmourouj-benarous-elmourouj-148121,Maison/Villa,,2025-10-22,Ben Arous,El Mourouj,Elmourouj 3,2074,100,Non,Non,Non précisé,Non précisé,7,3,Non,Non,Oui,Non,Non,Non,Non,1,Non
menzili,https://www.menzili.tn/annonce/coquette-maison-sur-la-plage-benarous-hammamchott-123699,Maison/Villa,,2023-10-17,Ben Arous,rue de Mauritanie Hammam Chatt,13,2013,240,Non,Oui,Non précisé,Moyen standing,5,2,Non,Non,Oui,Non,Non,Oui,Non,,Oui
menzili,https://www.menzili.tn/annonce/v562-villa-sierre-la-villa-hammamet-nabeul-hammamet-148108,Maison/Villa,1020000,2025-10-22,Nabeul,Hammamet,HAMMAMET,8050,450,Non,Oui,Non précisé,Haut standing,7,5,Oui,Non,Oui,Oui,Oui,Oui,Non,3,Oui
menzili,https://www.menzili.tn/annonce/v563-villa-versace-la-villa-sud-nabeul-hammametsud-148107,Maison/Villa,990000,2025-10-22,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Oui,Neuf,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v564-villa-la-citronnelle-citronnelle-nabeul-hammametsud-148104,Maison/Villa,775000,2025-10-22,Nabeul,Hammamet Sud,HAMMAMET,8050,300,Non,Non,Non précisé,Haut standing,4,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v566-maison-d-hote-celina-villa-celine-nabeul-hammametsud-148103,Maison/Villa,6000000,2025-10-22,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v565-villa-madera-la-belle-villa-nabeul-hammamet-148102,Maison/Villa,695000,2025-10-22,Nabeul,Hammamet,HAMMAMET,8050,170,Non,Non,Neuf,Haut standing,3,2,Oui,Non,Oui,Oui,Oui,Oui,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v571-villa-veronique-la-belle-villa-nabeul-hammametsud-148101,Maison/Villa,870000,2025-10-22,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Non,Neuf,Haut standing,4,3,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v169-villa-guess-la-belle-villa-nabeul-hammametsud-148100,Maison/Villa,1350000,2025-10-22,Nabeul,Hammamet Sud,HAMMAMET,8050,732,Non,Non,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v101-villa-miel-la-villa-miel-nabeul-hammametnord-148099,Maison/Villa,1150000,2025-10-22,Nabeul,Hammamet Nord,HAMMAMET,8050,350,Non,Non,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,2,Oui
menzili,https://www.menzili.tn/annonce/v253-villa-hedi-la-belle-villa-nabeul-hammametsud-148096,Maison/Villa,2000000,2025-10-22,Nabeul,Hammamet Sud,HAMMAMET,8050,480,Non,Non,Non précisé,Luxe,5,5,Oui,Oui,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v263-villa-smoothie-la-villa-smoothie-nabeul-hammametsud-148095,Maison/Villa,1200000,2025-10-22,Nabeul,Hammamet Sud,HAMMAMET,8050,350,Non,Non,Non précisé,Luxe,4,3,Oui,Non,Oui,Non,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v268-villa-panorama-la-belle-villa-nabeul-hammametsud-148094,Maison/Villa,1500000,2025-10-22,Nabeul,Hammamet Sud,HAMMAMET,8050,420,Non,Non,Non précisé,Haut standing,4,4,Oui,Oui,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v298-villa-cycas-la-villa-cycas-nabeul-hammametsud-148093,Maison/Villa,690000,2025-10-22,Nabeul,Hammamet Sud,HAMMAMET,8050,278,Non,Non,Non précisé,Haut standing,4,3,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v339-villa-aicha-la-belle-villa-nabeul-hammametsud-148091,Maison/Villa,3900000,2025-10-22,Nabeul,Hammamet Sud,HAMMAMET,8050,700,Non,Non,Non précisé,Haut standing,5,6,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v342-villa-happy-la-belle-villa-sousse-bouficha-148089,Maison/Villa,800000,2025-10-22,Sousse,Bouficha,SOUSSE,4000,400,Non,Oui,Non précisé,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v380-villa-karam-la-belle-villa-nabeul-hammamet-148087,Maison/Villa,2200000,2025-10-22,Nabeul,Hammamet,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v390-villa-pepsi-la-villa-pepsi-nabeul-hammametsud-148086,Maison/Villa,1600000,2025-10-22,Nabeul,Hammamet Sud,HAMMAMET,8050,480,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v387-villa-elena-la-villa-hammamet-nabeul-hammametsud-148083,Maison/Villa,1300000,2025-10-22,Nabeul,Hammamet Sud,HAMMAMET,8050,320,Non,Non,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/maison-a-vendre-bizerte-bizertesud-148077,Maison/Villa,,2025-10-21,Bizerte,Bizerte Sud,Whats app 26 201 573,7000,,Non,Non,Non précisé,Non précisé,,,Non,Non,Oui,Non,Non,Non,Non,,Non
menzili,https://www.menzili.tn/annonce/villa-a-menzah-6-ariana-arianaville-148070,Maison/Villa,1500000,2025-10-21,Ariana,Ariana Ville,Ariana Ville,2080,640,Non,Non,Non précisé,Moyen standing,9,1,Oui,Oui,Oui,Non,Oui,Non,Oui,2,Non
menzili,https://www.menzili.tn/annonce/v391-villa-kare-la-villa-kare-nabeul-hammametnord-148068,Maison/Villa,760000,2025-10-21,Nabeul,Hammamet Nord,HAMMAMET,8050,240,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v412-villa-majorelle-la-villa-hammamet-nabeul-hammametsud-148067,Maison/Villa,1030000,2025-10-21,Nabeul,Hammamet Sud,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v421-villa-tia-la-villa-tia-nabeul-hammametsud-148054,Maison/Villa,720000,2025-10-21,Nabeul,Hammamet Sud,HAMMAMET,8050,400,Non,Non,Neuf,Non précisé,5,3,Oui,Non,Oui,Oui,Non,Oui,Oui,1,Non
menzili,https://www.menzili.tn/annonce/v434-villa-zina-la-villa-zina-nabeul-hammametsud-148052,Maison/Villa,1100000,2025-10-21,Nabeul,Hammamet Sud,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v482-villa-royale-la-villa-royale-nabeul-nabeul-148051,Maison/Villa,2000000,2025-10-21,Nabeul,Nabeul,NABEUL,8000,870,Non,Oui,Non précisé,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,3,Oui
menzili,https://www.menzili.tn/annonce/villa-s-4-toute-neuve-avec-jardin-et-piscine-a-hammamet-sud-nabeul-hammametsud-148050,Maison/Villa,700000,2025-10-21,Nabeul,Hammamet Sud,Hammamet Sud,8050,260,Non,Non,Non précisé,Luxe,4,3,Non,Non,Oui,Oui,Oui,Oui,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v524-villa-phenicia-la-belle-villa-nabeul-hammametnord-148049,Maison/Villa,1200000,2025-10-21,Nabeul,Hammamet Nord,HAMMAMET,8050,700,Oui,Non,Non précisé,Haut standing,7,4,Non,Non,Oui,Oui,Oui,Non,Oui,3,Oui
menzili,https://www.menzili.tn/annonce/v521-villa-coco-la-villa-coco-nabeul-hammametnord-148048,Maison/Villa,1300000,2025-10-21,Nabeul,Hammamet Nord,HAMMAMET,8050,400,Non,Non,Non précisé,Haut standing,5,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v516-villa-vienne-la-villa-vienne-nabeul-hammametsud-148047,Maison/Villa,790000,2025-10-21,Nabeul,Hammamet Sud,HAMMAMET,8050,260,Non,Non,Neuf,Haut standing,5,4,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/villa-avec-piscine-a-vendre-sur-la-route-de-phare-djerba-medenine-djerbamidoun-148046,Maison/Villa,,2025-10-21,Médenine,Djerba - Midoun,Route de phare Djerba Midoun,4180,225,Oui,Non,Non précisé,Moyen standing,,,Non,Non,Oui,Oui,Non,Oui,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v535-villa-suisse-1-la-villa-nabeul-hammametnord-148045,Maison/Villa,780000,2025-10-21,Nabeul,Hammamet Nord,HAMMAMET,8050,240,Non,Oui,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v547-villa-folla-2-la-villa-folla-nabeul-hammamet-148044,Maison/Villa,1500000,2025-10-21,Nabeul,Hammamet,HAMMAMET,8050,300,Oui,Non,Neuf,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v550-villa-delice-la-villa-delice-nabeul-hammametsud-148043,Maison/Villa,820000,2025-10-21,Nabeul,Hammamet Sud,HAMMAMET,8050,240,Non,Non,Non précisé,Haut standing,3,2,Oui,Non,Oui,Oui,Oui,Non,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v545-villa-paradise-la-villa-paradise-nabeul-hammametsud-148042,Maison/Villa,750000,2025-10-21,Nabeul,Hammamet Sud,HAMMAMET,8050,380,Non,Non,Neuf,Haut standing,3,2,Oui,Non,Oui,Oui,Oui,Non,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v554-villa-la-fontaine-la-villa-fontaine-nabeul-hammametsud-148040,Maison/Villa,1250000,2025-10-21,Nabeul,Hammamet Sud,HAMMAMET,8050,380,Non,Oui,Neuf,Haut standing,5,6,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v558-villa-ruby-la-villa-ruby-nabeul-hammamet-148039,Maison/Villa,4000000,2025-10-21,Nabeul,Hammamet,HAMMAMET,8050,1200,Non,Non,Non précisé,Haut standing,7,6,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/villa-a-vendre-a-el-manzah-6-ariana-menzah-148030,Maison/Villa,,2025-10-20,Ariana,Menzah,Le bardo,1004,630,Non,Non,Non précisé,Non précisé,6,4,Non,Non,Oui,Non,Oui,Oui,Oui,,Non
menzili,https://www.menzili.tn/annonce/maison-a-bouhsina-proche-de-toutes-commodites-prix-d-achat-est-negociable-sousse-soussejawhara-148027,Maison/Villa,,2025-10-20,Sousse,Sousse Jawhara,sousse,4000,142,Non,Non,Non précisé,Non précisé,3,1,Non,Non,Oui,Non,Non,Non,Non,,Non
menzili,https://www.menzili.tn/annonce/charmante-villa-a-naasen-benarous-fouchana-148024,Maison/Villa,250000,2025-10-20,Ben Arous,Fouchana,NAASEN,2082,120,Non,Non,Non précisé,Non précisé,3,1,Oui,Non,Oui,Non,Non,Oui,Oui,,Non
menzili,https://www.menzili.tn/annonce/v559-villa-dorra-3-la-villa-dorra-nabeul-hammametsud-148017,Maison/Villa,1250000,2025-10-20,Nabeul,Hammamet Sud,HAMMAMET,8050,650,Non,Non,Neuf,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v563-villa-versace-la-villa-versace-nabeul-hammametsud-148015,Maison/Villa,990000,2025-10-20,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Oui,Neuf,Haut standing,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v564-villa-la-citronnelle-la-villa-nabeul-hammametsud-148014,Maison/Villa,775000,2025-10-20,Nabeul,Hammamet Sud,HAMMAMET,8050,300,Non,Non,Non précisé,Haut standing,4,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v562-villa-sierre-la-villa-sierre-nabeul-hammamet-148013,Maison/Villa,1020000,2025-10-20,Nabeul,Hammamet,HAMMAMET,8050,450,Non,Oui,Non précisé,Haut standing,7,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,3,Oui
menzili,https://www.menzili.tn/annonce/v566-maison-d-hote-celina-bella-c-nabeul-hammametsud-148010,Maison/Villa,6000000,2025-10-20,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Non,Non précisé,Haut standing,4,5,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v565-villa-madera-la-villa-madera-nabeul-hammamet-148009,Maison/Villa,695000,2025-10-20,Nabeul,Hammamet,HAMMAMET,8050,170,Non,Non,Neuf,Haut standing,3,2,Oui,Non,Oui,Oui,Oui,Oui,Oui,,Oui
menzili,https://www.menzili.tn/annonce/v571-villa-veronique-la-villa-veronique-nabeul-hammametsud-148008,Maison/Villa,870000,2025-10-20,Nabeul,Hammamet Sud,HAMMAMET,8050,,Non,Non,Neuf,Haut standing,4,3,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v169-villa-guess-la-villa-guess-nabeul-hammametsud-148007,Maison/Villa,1350000,2025-10-20,Nabeul,Hammamet Sud,HAMMAMET,8050,732,Non,Non,Non précisé,Haut standing,3,3,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v404-villa-ricci-la-villa-ricci-nabeul-benikhiar-148006,Maison/Villa,3900000,2025-10-20,Nabeul,Béni Khiar,NABEUL,8000,500,Non,Oui,Non précisé,Luxe,4,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,2,Oui
menzili,https://www.menzili.tn/annonce/v526-villa-blue-berry-la-villa-blue-nabeul-hammametsud-148005,Maison/Villa,980000,2025-10-20,Nabeul,Hammamet Sud,HAMMAMET,8050,360,Non,Non,Neuf,Haut standing,5,3,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v268-villa-panorama-la-villa-panorama-nabeul-hammametsud-148004,Maison/Villa,1500000,2025-10-20,Nabeul,Hammamet Sud,HAMMAMET,8050,420,Non,Non,Non précisé,Haut standing,4,4,Oui,Oui,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v268-villa-panorama-la-villa-panorama-nabeul-hammametsud-148003,Maison/Villa,1500000,2025-10-20,Nabeul,Hammamet Sud,HAMMAMET,8050,420,Non,Non,Non précisé,Haut standing,4,4,Oui,Oui,Oui,Oui,Oui,Oui,Oui,1,Oui
menzili,https://www.menzili.tn/annonce/v264-villa-smoothie-1-sud-villa-nabeul-hammametsud-148002,Maison/Villa,1200000,2025-10-20,Nabeul,Hammamet Sud,HAMMAMET,8050,350,Non,Non,Non précisé,Luxe,4,3,Oui,Non,Oui,Non,Oui,Non,Oui,1,Oui
